sensor_type,device_type,timestamps,x,y,z
bmi160_gyroscope,smartphone,1497147986554,0.2576633,1.6098633,0.25553384
bmi160_gyroscope,smartphone,1497147986556,0.32048205,1.5055203,0.23636882
bmi160_gyroscope,smartphone,1497147986559,0.41204834,1.3841417,0.22572157
bmi160_gyroscope,smartphone,1497147986562,0.5110677,1.2691514,0.2225274
bmi160_gyroscope,smartphone,1497147986565,0.62073433,1.143514,0.19910346
bmi160_gyroscope,smartphone,1497147986567,0.73146564,1.0263944,0.18526204
bmi160_gyroscope,smartphone,1497147986569,0.842197,0.9199219,0.166097
bmi160_gyroscope,smartphone,1497147986572,0.95292836,0.83048505,0.1479967
bmi160_gyroscope,smartphone,1497147986574,1.0519477,0.73572457,0.13202582
bmi160_gyroscope,smartphone,1497147986577,1.1296726,0.6654528,0.10647244
bmi160_gyroscope,smartphone,1497147986579,1.21698,0.58240426,0.086242676
bmi160_gyroscope,smartphone,1497147986582,1.267022,0.50254995,0.052171495
bmi160_gyroscope,smartphone,1497147986584,1.3117405,0.42801923,0.022359213
bmi160_gyroscope,smartphone,1497147986587,1.333035,0.34603542,-0.012776693
bmi160_gyroscope,smartphone,1497147986589,1.3351644,0.27895778,-0.044718426
bmi160_gyroscope,smartphone,1497147986592,1.3277113,0.20868598,-0.07346598
bmi160_gyroscope,smartphone,1497147986594,1.3032227,0.15332031,-0.107537165
bmi160_gyroscope,smartphone,1497147986597,1.2648926,0.09688992,-0.14267308
bmi160_gyroscope,smartphone,1497147986600,1.2286919,0.0436537,-0.16929118
bmi160_gyroscope,smartphone,1497147986602,1.1839736,0.018100316,-0.19803874
bmi160_gyroscope,smartphone,1497147986604,1.1275431,-0.0063883467,-0.22572157
bmi160_gyroscope,smartphone,1497147986608,1.0753716,-0.020229764,-0.24169244
bmi160_gyroscope,smartphone,1497147986610,1.0178765,-0.01703559,-0.27044
bmi160_gyroscope,smartphone,1497147986612,0.9167277,0.060689293,-0.2927992
bmi160_gyroscope,smartphone,1497147986615,0.7218831,0.23956299,-0.32793513
bmi160_gyroscope,smartphone,1497147986618,0.44399008,0.50254995,-0.3534885
bmi160_gyroscope,smartphone,1497147986620,0.105407715,0.7932197,-0.35455322
bmi160_gyroscope,smartphone,1497147986623,-0.23210992,1.020006,-0.31728786
bmi160_gyroscope,smartphone,1497147986625,-0.5312975,1.2212389,-0.24701606
bmi160_gyroscope,smartphone,1497147986628,-0.8081258,1.4118246,-0.19058567
bmi160_gyroscope,smartphone,1497147986630,-1.0232002,1.5747274,-0.16183811
bmi160_gyroscope,smartphone,1497147986633,-1.1967503,1.6833293,-0.16396756
bmi160_gyroscope,smartphone,1497147986636,-1.3032227,1.7195299,-0.16822645
bmi160_gyroscope,smartphone,1497147986638,-1.3617826,1.6939765,-0.16396756
bmi160_gyroscope,smartphone,1497147986640,-1.3500706,1.6364814,-0.16396756
bmi160_gyroscope,smartphone,1497147986643,-1.2702162,1.518297,-0.1522556
bmi160_gyroscope,smartphone,1497147986646,-1.174391,1.3660414,-0.15332031
bmi160_gyroscope,smartphone,1497147986648,-1.0849541,1.2414687,-0.15012614
bmi160_gyroscope,smartphone,1497147986650,-1.0125529,1.0870836,-0.15012614
bmi160_gyroscope,smartphone,1497147986653,-0.95079887,0.9252455,-0.12776692
bmi160_gyroscope,smartphone,1497147986655,-0.8826565,0.768731,-0.09476047
bmi160_gyroscope,smartphone,1497147986658,-0.8262261,0.6068929,-0.07133654
bmi160_gyroscope,smartphone,1497147986661,-0.79215497,0.46954346,-0.044718426
bmi160_gyroscope,smartphone,1497147986663,-0.77937824,0.32793513,-0.035135906
bmi160_gyroscope,smartphone,1497147986665,-0.7708605,0.20975071,-0.01703559
bmi160_gyroscope,smartphone,1497147986668,-0.7868313,0.11605496,0.0021294488
bmi160_gyroscope,smartphone,1497147986670,-0.79002553,0.059624568,0.021294488
bmi160_gyroscope,smartphone,1497147986673,-0.7474365,0.029812284,0.06388346
bmi160_gyroscope,smartphone,1497147986675,-0.706977,0.037265353,0.103278264
bmi160_gyroscope,smartphone,1497147986678,-0.64415824,0.06814236,0.12883165
bmi160_gyroscope,smartphone,1497147986680,-0.5749512,0.109666616,0.15544976
bmi160_gyroscope,smartphone,1497147986683,-0.5142619,0.15438505,0.15864393
bmi160_gyroscope,smartphone,1497147986685,-0.47167292,0.18526204,0.17142063
bmi160_gyroscope,smartphone,1497147986688,-0.43760175,0.20762126,0.18100315
