acc_phone_x,acc_phone_y,acc_phone_z,gyr_phone_x,gyr_phone_y,gyr_phone_z,rot_phone_x,rot_phone_y,rot_phone_z,rot_phone_theta,rot_phone_phi,labelstairsdown,labelstairsup,labelstanding,labelwalking,labelsitting,labelondesk,pca_1,pca_2,pca_3,pca_4,acc_phone_x_temp_mean_ws_30,acc_phone_y_temp_mean_ws_30,acc_phone_z_temp_mean_ws_30,gyr_phone_x_temp_mean_ws_30,gyr_phone_y_temp_mean_ws_30,gyr_phone_z_temp_mean_ws_30,rot_phone_x_temp_mean_ws_30,rot_phone_y_temp_mean_ws_30,rot_phone_z_temp_mean_ws_30,rot_phone_theta_temp_mean_ws_30,rot_phone_phi_temp_mean_ws_30,pca_1_temp_mean_ws_30,pca_2_temp_mean_ws_30,pca_3_temp_mean_ws_30,pca_4_temp_mean_ws_30,acc_phone_x_temp_std_ws_30,acc_phone_y_temp_std_ws_30,acc_phone_z_temp_std_ws_30,gyr_phone_x_temp_std_ws_30,gyr_phone_y_temp_std_ws_30,gyr_phone_z_temp_std_ws_30,rot_phone_x_temp_std_ws_30,rot_phone_y_temp_std_ws_30,rot_phone_z_temp_std_ws_30,rot_phone_theta_temp_std_ws_30,rot_phone_phi_temp_std_ws_30,pca_1_temp_std_ws_30,pca_2_temp_std_ws_30,pca_3_temp_std_ws_30,pca_4_temp_std_ws_30,temp_pattern_labelstairsdown,temp_pattern_labelstairsup,temp_pattern_labelstanding,temp_pattern_labelwalking,temp_pattern_labelsitting,temp_pattern_labelondesk,temp_pattern_labelstairsdown(b)labelstairsdown,temp_pattern_labelstairsdown(b)labelstairsup,temp_pattern_labelstairsdown(b)labelstanding,temp_pattern_labelstairsdown(b)labelwalking,temp_pattern_labelstairsdown(b)labelsitting,temp_pattern_labelstairsdown(b)labelondesk,temp_pattern_labelstairsup(b)labelstairsdown,temp_pattern_labelstairsup(b)labelstairsup,temp_pattern_labelstairsup(b)labelstanding,temp_pattern_labelstairsup(b)labelwalking,temp_pattern_labelstairsup(b)labelsitting,temp_pattern_labelstairsup(b)labelondesk,temp_pattern_labelstanding(b)labelstairsdown,temp_pattern_labelstanding(b)labelstairsup,temp_pattern_labelstanding(b)labelstanding,temp_pattern_labelstanding(b)labelwalking,temp_pattern_labelstanding(b)labelsitting,temp_pattern_labelstanding(b)labelondesk,temp_pattern_labelwalking(b)labelstanding,temp_pattern_labelwalking(b)labelwalking,temp_pattern_labelwalking(b)labelsitting,temp_pattern_labelwalking(b)labelondesk,temp_pattern_labelsitting(b)labelstanding,temp_pattern_labelsitting(b)labelwalking,temp_pattern_labelsitting(b)labelsitting,temp_pattern_labelsitting(b)labelondesk,temp_pattern_labelondesk(b)labelondesk,acc_phone_x_max_freq,acc_phone_x_freq_weighted,acc_phone_x_pse,acc_phone_x_freq_0.0_Hz_ws_10,acc_phone_x_freq_0.1_Hz_ws_10,acc_phone_x_freq_0.2_Hz_ws_10,acc_phone_x_freq_0.3_Hz_ws_10,acc_phone_x_freq_0.4_Hz_ws_10,acc_phone_x_freq_0.5_Hz_ws_10,acc_phone_y_max_freq,acc_phone_y_freq_weighted,acc_phone_y_pse,acc_phone_y_freq_0.0_Hz_ws_10,acc_phone_y_freq_0.1_Hz_ws_10,acc_phone_y_freq_0.2_Hz_ws_10,acc_phone_y_freq_0.3_Hz_ws_10,acc_phone_y_freq_0.4_Hz_ws_10,acc_phone_y_freq_0.5_Hz_ws_10,acc_phone_z_max_freq,acc_phone_z_freq_weighted,acc_phone_z_pse,acc_phone_z_freq_0.0_Hz_ws_10,acc_phone_z_freq_0.1_Hz_ws_10,acc_phone_z_freq_0.2_Hz_ws_10,acc_phone_z_freq_0.3_Hz_ws_10,acc_phone_z_freq_0.4_Hz_ws_10,acc_phone_z_freq_0.5_Hz_ws_10,gyr_phone_x_max_freq,gyr_phone_x_freq_weighted,gyr_phone_x_pse,gyr_phone_x_freq_0.0_Hz_ws_10,gyr_phone_x_freq_0.1_Hz_ws_10,gyr_phone_x_freq_0.2_Hz_ws_10,gyr_phone_x_freq_0.3_Hz_ws_10,gyr_phone_x_freq_0.4_Hz_ws_10,gyr_phone_x_freq_0.5_Hz_ws_10,gyr_phone_y_max_freq,gyr_phone_y_freq_weighted,gyr_phone_y_pse,gyr_phone_y_freq_0.0_Hz_ws_10,gyr_phone_y_freq_0.1_Hz_ws_10,gyr_phone_y_freq_0.2_Hz_ws_10,gyr_phone_y_freq_0.3_Hz_ws_10,gyr_phone_y_freq_0.4_Hz_ws_10,gyr_phone_y_freq_0.5_Hz_ws_10,gyr_phone_z_max_freq,gyr_phone_z_freq_weighted,gyr_phone_z_pse,gyr_phone_z_freq_0.0_Hz_ws_10,gyr_phone_z_freq_0.1_Hz_ws_10,gyr_phone_z_freq_0.2_Hz_ws_10,gyr_phone_z_freq_0.3_Hz_ws_10,gyr_phone_z_freq_0.4_Hz_ws_10,gyr_phone_z_freq_0.5_Hz_ws_10,rot_phone_x_max_freq,rot_phone_x_freq_weighted,rot_phone_x_pse,rot_phone_x_freq_0.0_Hz_ws_10,rot_phone_x_freq_0.1_Hz_ws_10,rot_phone_x_freq_0.2_Hz_ws_10,rot_phone_x_freq_0.3_Hz_ws_10,rot_phone_x_freq_0.4_Hz_ws_10,rot_phone_x_freq_0.5_Hz_ws_10,rot_phone_y_max_freq,rot_phone_y_freq_weighted,rot_phone_y_pse,rot_phone_y_freq_0.0_Hz_ws_10,rot_phone_y_freq_0.1_Hz_ws_10,rot_phone_y_freq_0.2_Hz_ws_10,rot_phone_y_freq_0.3_Hz_ws_10,rot_phone_y_freq_0.4_Hz_ws_10,rot_phone_y_freq_0.5_Hz_ws_10,rot_phone_z_max_freq,rot_phone_z_freq_weighted,rot_phone_z_pse,rot_phone_z_freq_0.0_Hz_ws_10,rot_phone_z_freq_0.1_Hz_ws_10,rot_phone_z_freq_0.2_Hz_ws_10,rot_phone_z_freq_0.3_Hz_ws_10,rot_phone_z_freq_0.4_Hz_ws_10,rot_phone_z_freq_0.5_Hz_ws_10,rot_phone_theta_max_freq,rot_phone_theta_freq_weighted,rot_phone_theta_pse,rot_phone_theta_freq_0.0_Hz_ws_10,rot_phone_theta_freq_0.1_Hz_ws_10,rot_phone_theta_freq_0.2_Hz_ws_10,rot_phone_theta_freq_0.3_Hz_ws_10,rot_phone_theta_freq_0.4_Hz_ws_10,rot_phone_theta_freq_0.5_Hz_ws_10,rot_phone_phi_max_freq,rot_phone_phi_freq_weighted,rot_phone_phi_pse,rot_phone_phi_freq_0.0_Hz_ws_10,rot_phone_phi_freq_0.1_Hz_ws_10,rot_phone_phi_freq_0.2_Hz_ws_10,rot_phone_phi_freq_0.3_Hz_ws_10,rot_phone_phi_freq_0.4_Hz_ws_10,rot_phone_phi_freq_0.5_Hz_ws_10,cluster
2017-06-21 01:59:32.795,-56263186765700,-20766340233900,834179912029,536186408449,-3778072471970,-24091611907300,-479724541471,-4833752656780,406415835402,1403049428500,1158855681730,1,0,0,0,0,0,0.0110945942,0.0157330096,0.0084303212,-0.0009589416,-3376618263340,-1064747801440,29753459556.8,29032399044.2,-211285006596,-1442693747650,-27746380687.5,-269223133749,20270449052.6,64895328888.1,71267706074.5,-0.001052863,0.0008695209,0.0002462231,-0.000037341,101732547355000,32936443768900,988870620738,883939642495,6365244379800,43257959922300,840518390549,8161629753430,623304878186,2014655627360,2143222321860,0.0206779325,0.0253838696,0.0123829415,0.001123542,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2795731378,1.6678917252,-67280326557000,-67373336205800,-67725837908400,-68716586485500,-72445573438400,-118721072600000,0,0.2750353476,1.702522172,-23983557758400,-24010773690500,-24113928972500,-24403929863400,-25496369772900,-39175384212400,0.5,0.2633816583,1.7663402061,891819805841,892316596291,894200083896,899499601314,919522151329,1178231796420,0.5,0.2759487713,1.6960204869,623779000736,624520050277,627328669992,635223319055,664946320400,1035004887090,0,0.2763181383,1.6933569103,-4409456648580,-4414799622860,-4435049076870,-4491961437710,-4706153305660,-7362478861650,0,0.2789578286,1.6729373194,-28681487368700,-28720265719500,-28867231128700,-29280273894000,-30834607261400,-50087851051200,0,0.2784930227,1.6765985382,-568771555233,-569523763636,-572374640758,-580387770054,-610552874404,-985583051773,0,0.2768680591,1.6892000327,-5661616564880,-5668619502480,-5695160741180,-5769762101090,-6050600638220,-9543261563640,0.5,0.2731078442,1.7157201765,463209735746,463691588428,465517889378,470651814745,489986675401,731517425046,0.5,0.2703779339,1.7326210525,1569525562580,1570942345850,1576312339360,1591409247600,1648282780480,2361105601890,0.5,0.2804608236,1.6605096065,1395534352950,1397531215920,1405099187370,1426369589190,1506423370320,2499331093050,0
2017-06-21 01:59:34.795,-52737682953000,-19666755048700,808232190069,507161505277,-3573033116480,-22629752167000,-450792722268,-4561428317130,386837514763,1343328265900,1083720335590,1,0,0,0,0,0,0.0104106358,0.0148738275,0.0080363535,-0.0009322287,-3159085150670,-1012479430260,29500663381.8,27415775391.6,-198665449594,-1348699848260,-26050378377.2,-253428291933,19289018579.5,62216761595.8,66544967703.2,-0.0010881436,0.0008275573,0.000231629,-0.000036945,95200912233600,31300246395300,975932243241,835072410639,5991457494680,40468771324200,789315791317,7689173471230,593589745510,1933317682800,2001373133400,0.019596885,0.0240716652,0.0119049856,0.0011080856,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2795155869,1.6683629528,-63035425127600,-63122365328800,-63451864377100,-64377963210300,-67863647417000,-111123447186000,0,0.2751676624,1.7015849112,-22735458954200,-22761416899100,-22859803899400,-23136398083700,-24178313256900,-37221865824400,0.5,0.2642393986,1.7629465844,868523100442,869041406335,871006414924,876534875026,897416698429,1166448259710,0.5,0.2759207491,1.6962232428,589875619768,590575432586,593227766446,600683148169,628752738645,978281219769,0,0.2761698955,1.6944470245,-4165385503930,-4170398824920,-4189398982950,-4242800663480,-4443787159070,-6937305774390,0,0.2788241283,1.6740095776,-26912379767400,-26948565430400,-27085705164300,-27471135715100,-28921595331000,-46892804321500,0,0.2784792303,1.6767069377,-534404387348,-535110699762,-537787632508,-545311861891,-573636732226,-925816209702,0,0.2768422071,1.6893906265,-5341407569210,-5348005300280,-5373010868810,-5443296391800,-5707895534060,-8999585278940,0.5,0.2731830681,1.7152211319,441103105719,441563471022,443308336480,448213382159,466686842727,697533372514,0.5,0.2705494747,1.7316133539,1504337052540,1505706966870,1510899334440,1525497045040,1580492229290,2270058203170,0.5,0.2804021209,1.6610038287,1304447443840,1306309796700,1313367985490,1333205612370,1407867112200,2333913871520,0
2017-06-21 01:59:36.795,-49439654422700,-18619656435600,781841823235,479718229724,-3380056634840,-21262790457800,-423609165797,-4304464028770,368108215159,1285544407270,1013618486500,0,1,0,0,0,0,0.0097611903,0.0140580363,0.0076551827,-0.0009049432,-2956047564650,-962367199419,29167711099.8,25893738074,-186909048802,-1261391730300,-24460246752,-238638959302,18357624019.3,59651504136.1,62142619118.7,-0.0011216221,0.0007874149,0.0002172198,-3.64888562599E-05,89104118751800,29733429185400,960785615060,789045220169,5642937535740,37876764371700,741300121530,7246090325740,565332243573,1855104856860,1869153768200,0.0185707555,0.0228182904,0.0114349089,0.0010908313,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2794605137,1.668813013,-59067303802800,-59148590137700,-59456661545100,-60322537242000,-63581577501200,-104032108097000,0,0.2752967253,1.70066627,-21545196527300,-21569941975700,-21663733141600,-21927405642800,-22920626096700,-35352019477500,0.5,0.2650449361,1.759565761,844277054893,844812656054,846843189935,852555621857,874127285821,1151357308400,0.5,0.2758998888,1.6963734589,557855920969,558517044291,561022746059,568065992740,594584282548,924848303118,0,0.2760355507,1.6954295876,-3936321746830,-3941030204720,-3958875012690,-4009029993930,-4197803828590,-6540720074020,0,0.2786982414,1.6750148812,-25261304831000,-25295092647400,-25423145098200,-25783038381400,-27137428760400,-43922763122800,0,0.2784693716,1.6767839841,-502132648368,-502795993540,-505310081692,-512376608279,-538978662340,-869764186146,0,0.2768257348,1.6895106159,-5039691593430,-5045910604900,-5069480877210,-5135732591070,-5385152710790,-8488885194960,0.5,0.2732701906,1.7146420888,419980193063,420420210830,422087960146,426776261261,444433930660,665153593040,0.5,0.2707327339,1.7305284371,1441301704210,1442626595750,1447648330920,1461766471970,1514956814250,2182130193080,0.5,0.2803427355,1.6615029198,1219493763270,1221230878280,1227814425570,1246318044640,1315958985190,2179755126990,0
2017-06-21 01:59:38.795,-46353650801300,-17622975658400,755163082455,453761415487,-3198271239280,-19983765204900,-398063566212,-4061909808680,350187811078,1229642738850,948202917170,0,1,0,0,0,0,0.0091445392,0.0132837666,0.0072868668,-0.0008772162,-2766510012120,-914358283223,28762649645.3,24460231431.8,-175947689677,-1180252451670,-22969114082.3,-224779775981,17472907304.3,57191076535.5,58038683432.8,-0.0011533935,0.0007490471,0.0002030295,-3.59776588319E-05,83412164916500,28234096067900,943672294910,745675753229,5317678302220,35466626962500,696264397787,6830226459100,538437375025,1779805309690,1745902496240,0.0175966774,0.0216220277,0.0109736246,0.0010719392,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279408146,1.6692401475,-55357022023800,-55433040682000,-55721148067700,-56530914146400,-59578790804700,-97411855718000,0,0.275422847,1.6997643503,-20410664054700,-20434242148100,-20523608601700,-20774840695100,-21721182052100,-33563501732900,0.5,0.2658031728,1.756212621,819273780348,819822774060,821904040998,827758859300,849863714841,1133332774830,0.5,0.2758863086,1.6964703953,527603769510,528228574063,530596628576,537252992355,562315014766,874492332892,0,0.2759153478,1.6963042592,-3721139910940,-3725566163770,-3742341487300,-3789491043940,-3966959522030,-6170425575980,0,0.2785805152,1.6759511917,-23719407217400,-23750976103900,-23870619312400,-24206880677300,-25472368313400,-41160113161300,0,0.2784636014,1.6768284802,-471822733399,-472445843673,-474807442647,-481445371425,-506434152408,-817184736961,0,0.2768181383,1.6895639117,-4755264555530,-4761129192080,-4783356424410,-4845833551820,-5081049328470,-8008793563650,0.5,0.2733683973,1.7139876253,399789242709,400209955254,401804538220,406287191662,423170777365,634273347607,0.5,0.2709263137,1.7293728767,1380336560980,1381618042280,1386475253550,1400130969210,1451580671170,2097116105850,0.5,0.280282883,1.6620050371,1140250507070,1141871018990,1148012650030,1165274238120,1230240784470,2036079582200,0
2017-06-21 01:59:40.795,-43465318103100,-16674682119800,728336367144,429202471268,-3026880234860,-18786283466500,-374052991791,-3832887994500,333039337668,1175574056990,887150367847,0,1,0,0,0,0,0.0085590554,0.0125491916,0.0069314058,-0.0008491714,-2589545221750,-868397366826,28293244366.9,23109609353.2,-165718913640,-1104806264190,-21570566490.2,-211782040501,16631810082.2,54828058481,54212676716.4,-0.0011835473,0.0007124047,0.0001890881,-3.54162848947E-05,78097128977200,26800292613200,924825307951,704794193852,5013843317570,33224282389500,654015500131,6439618403680,512818849213,1707235230470,1631002679220,0.0166719496,0.0204811006,0.0105219182,0.0010515671,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2793586985,1.669642714,-51886979128600,-51958088957500,-52227592315400,-52985071041000,-55836168221900,-91229969032300,0,0.2755463274,1.698877285,-19329773227800,-19352228592700,-19437339502400,-19676606951000,-20577863811600,-31853897433600,0.5,0.2665183929,1.7528984941,793690739505,794249533778,796367919297,802326852024,824820757832,1112729438010,0.5,0.2758800946,1.6965135069,499011075875,499601768269,501840538359,508133523150,531827731210,827014432589,0,0.2758094427,1.6970712224,-3518811338420,-3522976094620,-3538760410700,-3583125055070,-3750117389100,-5824323587750,0,0.278471241,1.6768169108,-22278555308300,-22308069561100,-22419926160200,-22734305247700,-23917470891400,-38588684105100,0,0.2784620638,1.6768393005,-443349995148,-443935419806,-446154191243,-452390677217,-475868388909,-767851970761,0,0.2768189189,1.689554317,-4487019364590,-4492552036000,-4513521152640,-4572462318580,-4794371034130,-7557152354630,0.5,0.2734768837,1.7132622383,380482903907,380885266422,382410302698,386697477946,402845202817,604798021470,0.5,0.2711289307,1.7281527669,1321369070700,1322608558230,1327306611510,1340514961630,1390280421420,2014841141500,0.5,0.2802228,1.6625081756,1066323946660,1067835895960,1073566083520,1089671286660,1150285776620,1902164909250,0
2017-06-21 01:59:42.795,-40761320658800,-15772788077900,701488766810,405958906276,-2865155412430,-17664473248100,-351481379641,-3616586374570,316628634197,1123293939980,830159913264,0,1,0,0,0,0,0.0080031971,0.0118525312,0.0065887483,-0.0008209252,-2424289739810,-824427156681,27766944500.1,21836608670.7,-156165471065,-1034615444130,-20258617838.7,-199583077866,15831546158.4,52555960960.3,50645509311.9,-0.0012121677,0.0006774366,0.0001754211,-3.48095744932E-05,73133032723000,25430021244600,904467880867,666242403658,4729752156580,31136793260100,614373253358,6072474540280,488398239898,1637235142830,1523879761750,0.0157940249,0.0193936902,0.0100804568,0.0010298698,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2793123719,1.6700191868,-48640820769200,-48707355193000,-48959518164700,-49668260995200,-52335943579600,-85456038894200,0,0.2756674554,1.6980032431,-18300461279200,-18321837884500,-18402859921400,-18630631453100,-19488571674100,-30220739713700,0.5,0.2671943599,1.7496319155,767691080553,768256385481,770399420388,776427416738,799178388268,1089882365010,0.5,0.2758813016,1.6965024363,471977230317,472535864654,474653135166,480604620380,503013352798,782229658313,0,0.2757179067,1.6977311362,-3328395877240,-3332318063840,-3347183098650,-3388964372820,-3546238426820,-5500496695090,0,0.2783706546,1.6776108617,-20931281844100,-20958892344400,-21063534129100,-21357637714500,-22464524699400,-36193635680700,0,0.2784648921,1.6768153931,-416598134949,-417148252685,-419233211698,-425093592748,-447155599647,-721555253838,0,0.2768275882,1.6894855029,-4233936544130,-4239157911630,-4258947210860,-4314572425980,-4524001418260,-7131992373490,0.5,0.2735948606,1.7124703268,362017758693,362402648687,363861463572,367962503192,383409483571,576642116342,0.5,0.2713394112,1.7268737545,1264335397160,1265534144220,1270077787300,1282852097440,1330983223140,1935156906070,0.5,0.2801627437,1.6630101692,997347461199,998758334257,1004105451100,1019134013260,1075696570670,1777338149620,0
2017-06-21 01:59:44.795,-38229268259300,-14915352549400,674734664762,383953886585,-2712430976990,-16612939547000,-330259064129,-3412252033030,300924023682,1072761778320,776951449919,0,1,0,0,0,0,0.0074755033,0.0111920555,0.0062587971,-0.0007925863,-2269939771740,-782388847442,27190856371,20636324068.5,-147234905621,-969277346258,-19027681503.6,-188125665377,15069576114.8,50369110853.5,47319393349.7,-0.0012393343,0.0006440901,0.0001620506,-3.416226002E-05,68495712521000,24121255017400,882812490573,629873144165,4463867741830,29192272191300,577169565732,5727158324190,465104212708,1569666618880,1423998455270,0.0149605002,0.0183579501,0.0096497982,0.0010069982,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2792693533,1.6703681546,-45603351315100,-45665620130000,-45901616807900,-46564923515900,-49061609137100,-80061810993100,0,0.2757865084,1.6971404346,-17320697382500,-17341038416700,-17418135292900,-17634871297200,-18451231102900,-28661527966900,0.5,0.2678343967,1.7464192148,741424054314,741992871908,744149193802,750214315756,773102113085,1065106523670,0.5,0.2758899542,1.6964370049,446408572559,446937061319,448940080354,454570436815,475770354499,739966059757,0,0.2756407315,1.6982850883,-3149034228760,-3152731146350,-3166742462540,-3206124588840,-3354373088910,-5197193739630,0,0.2782789379,1.678332265,-19670729054200,-19696574382100,-19794526528600,-20069830383300,-21105989264400,-33961351832900,0,0.2784722085,1.6767557828,-391458633673,-391975664248,-393935223576,-399443144568,-420178439046,-678098184199,0,0.2768436717,1.6893609881,-3995075808420,-4000004951920,-4018686739900,-4071199181280,-4268912534620,-6731514432270,0.5,0.2737215596,1.7116161764,344353894411,344722120252,346117777036,350041287629,364819875320,549728323755,0.5,0.2715566858,1.7255410691,1209178943880,1210338069260,1214731540320,1227083706370,1273625059980,1857937614590,0.5,0.2801029919,1.6635086949,932979702200,934296468826,939286930040,953313092677,1006103131930,1660972371170,0
2017-06-21 01:59:46.795,-35857648230100,-14100484472900,648176372621,363115820743,-2568097972670,-15626723877800,-310302336909,-3219185839350,285896026051,1023939946630,727264286142,0,1,0,0,0,0,0.0069745887,0.0105660875,0.0059414148,-0.000764256,-2125747259270,-742222546703,26571723480.5,19504184426.4,-138879168181,-908421667819,-17872543914.7,-177357511583,14343583971.4,48262547407.1,44217756119.1,-0.0012651219,0.0006123111,0.000148995,-3.34789475748E-05,64162697785000,22871950028800,860060180180,595549343690,4214784554410,27379798860100,542247621814,5402173130210,442871817838,1504409363310,1330860103680,0.0141691076,0.0173720191,0.0092303996,0.0009830988,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2792298157,1.6706883186,-42760451943800,-42818742994700,-43039664278500,-43660600817200,-45997827129200,-75021038133300,0,0.2759037526,1.696287114,-16388488107700,-16407835875500,-16481167952000,-16687319382500,-17463799242200,-27173743889700,0.5,0.2684414507,1.7432649737,715025499118,715595111965,717754421968,723827722784,746743389604,1038696631910,0.5,0.2759060476,1.6963172047,422217894976,422718019201,424613536717,429941735215,450004229854,700063795007,0,0.2755778332,1.6987345493,-2979940901110,-2983428366480,-2996645903500,-3033797303490,-3173653552220,-4912815915370,0,0.2781962204,1.6789807124,-18490597983400,-18514805445800,-18606550406400,-18864410245300,-19834939991500,-31879342437100,0,0.2784841229,1.6766595725,-367830220150,-368316235264,-370158246519,-375335775179,-394827413745,-637297631101,0,0.2768667128,1.6891841219,-3769568500960,-3774223069130,-3791864228520,-3841451836960,-4028156384070,-6354072389070,0.5,0.2738562372,1.7107039466,327454517249,327806825863,329142155025,332896089229,347036179967,523986674666,0.5,0.2717797827,1.7241595524,1155849069480,1156969582240,1161216703950,1173157456370,1218149245010,1783076717680,0.5,0.2800438423,1.66400128,872902881953,874132030375,878790425887,891883300776,941160929531,1552483548200,0
2017-06-21 01:59:48.795,-33635762155700,-13326345207800,621904785555,343377973080,-2431599168110,-14701267044500,-291533036513,-3036737517590,271517102257,976793102008,680855827855,0,1,0,0,0,0,0.006499139,0.0099730046,0.0056364289,-0.000736028,-1991016182690,-703867659371,25915912677.9,18435930533,-131054258554,-851707908997,-16788339758.1,-167230784055,13651455762.8,46231929607,41325158955.8,-0.0012896014,0.0005820452,0.0001362698,-3.27641007231E-05,60113096572900,21680056529400,836400102795,563143406827,3981217705510,25689343010400,509461126303,5096148576810,421641843730,1441358632240,1244000220380,0.0134177047,0.0164340334,0.0088226262,0.0009583134,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2791939186,1.6709784902,-40099004123000,-40153584869400,-40360444399300,-40941859583000,-43130347048300,-70309341445600,0,0.2760194427,1.6954415841,-15501882012400,-15520277848900,-15590001810400,-15786009270000,-16524270472900,-25754865712700,0.5,0.2690181486,1.7401723839,688618379533,689186338482,691339354548,697394747029,720240111709,1010927211970,0.5,0.2759295491,1.6961431887,399323977647,399797396469,401591700398,406635413143,425626989352,662374296994,0,0.2755290583,1.6990813294,-2820397726120,-2823690203380,-2836168774430,-2871243465100,-3003286595270,-4645903914810,0,0.2781225826,1.6795561362,-17385101738800,-17407788316400,-17493769412600,-17735430985000,-18645016955500,-29936152088000,0,0.2785007332,1.6765259462,-345618374810,-346075308259,-347807100399,-352674835517,-371000346020,-598982836566,0,0.2768962751,1.6889580701,-3556610812450,-3561007157210,-3577669656930,-3624506568880,-3800857270550,-5998157887950,0.5,0.2739981781,1.7097376583,311285603849,311622687648,312900313104,316492043378,330021354172,499353760703,0.5,0.2720078219,1.7227336853,1104299975670,1105382796570,1109487057160,1121026188480,1164505118370,1710483915260,0.5,0.2799856113,1.6644853131,816821177745,817968747236,822317965447,834541882073,880549208982,1451327651820,0
2017-06-21 01:59:50.795,-31553666984800,-12591150433400,596000049452,324678103224,-2302424368160,-13832374934600,-273878165620,-2864301236400,257761426945,931287594306,637500353339,0,1,0,0,0,0,0.0060479073,0.0094112408,0.0053436362,-0.0007079888,-1865099078600,-667263233435,25229405689.7,17427594103.5,-123719893370,-798823017506,-15770528741.6,-157701681910,12991259905.1,44273453508.9,38627221328.9,-0.0013128394,0.0005532375,0.0001238872,-0.000032022,56327488011400,20543528807500,812009259244,532536564624,3761992817590,24111693040100,478673595987,4807828199460,401360227629,1380422954490,1162986186690,0.0127042678,0.0155421364,0.0084267593,0.0009327783,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2791618075,1.6712375881,-37606818194400,-37657937170600,-37851676862100,-38396217919700,-40445928371800,-65904080145700,0,0.2761338223,1.6946021979,-14658973442900,-14676457643800,-14742726232600,-14929019229700,-15630681092800,-24402380738600,0.5,0.2695668409,1.7371435278,662313366451,662877477559,665015885026,671030002372,693717151002,982052820107,0.5,0.2759603999,1.6959152609,377651153624,378099413162,379798363134,384574058605,402556690895,626759489365,0,0.2754941893,1.6993275368,-2669747900330,-2672858621300,-2684648369780,-2717787246240,-2842547045960,-4395126058290,0,0.2780580583,1.6800587776,-16348922394700,-16370195615100,-16450820343200,-16677428730000,-17530377652000,-28121275528000,0,0.278522125,1.6763541702,-324734866392,-325164523542,-326792938805,-331370111160,-348601872769,-562994575378,0,0.2769319454,1.6886858039,-3355457701760,-3359610998820,-3375352350610,-3419600181020,-3586204945340,-5662386643090,0.5,0.2741466985,1.708721184,295815588244,296138091331,297360453967,300796838680,313741156396,475772022679,0.5,0.2722400079,1.7212676149,1054489749970,1055535729760,1059500352420,1070646912420,1112646919960,1640082523910,0.5,0.2799286322,1.6649580573,764459244033,765530855325,769592198377,781007027885,823969381781,1356997937770,0
